firm_id,firmname,firmname_page,firmname_start_line,firmname_end_line,next_firmname_start_line
876,Süddeutsche Schrauben- u. Mutternfabrik Akt.-Ges. in Liqu.,635,29287,29287,29302
877,Waggonfabrik Jos. Rathgeber Akt.-Ges.,635,29302,29302,29385
878,Vereinigte Kapselfabriken Nackenheim-Beyerbach Nachf. Akt.-Ges. in Nackenheim bei Mainz.,637,29385,29386,29447
879,NSU-—D-Rad Vereinigte Fahrzeugwerke Akt.-Ges.,638,29447,29447,29609
880,Metallwerke Neheim Akt.-Ges.,640,29609,29609,29632
881,Weigelwerk Aktiengesellschaft,640,29632,29632,29676
882,Haueisen & Sohn Akt.-Ges.,641,29676,29676,29697
883,"Webstuhlfabrik u. Eisengiesserei Gustav Thiele, Akt.-Ges.",641,29697,29697,29721
884,"Saar-Gefei, Aktiengesellschaft für Maschinenbau",642,29721,29721,29746
885,Franz Dornburg Akt.-Ges.,642,29746,29746,29765
886,"Bauer & Schaurte, Rheinische Schrauben- u. Mutternfabrik,",642,29765,29765,29802
887,Interessengemeinschaft Holzschraubenwerke Akt.-Ges.,643,29802,29802,29846
888,Kraftfahrzeug- u. Maschinen-Akt.-Ges. Louis Dresen,643,29846,29846,29863
889,Deutsche Metallwerke Akt.-Ges.,644,29863,29863,29893
890,"Internationale Baumaschinenfabrik, Akt.-Ges.",644,29893,29893,29943
891,"Neustädter Emaillierwerke H. Ulbricht & Co., A.-G.",645,29943,29943,29968
892,Bayer. Alpaccawarenfabrik Akt.-Ges.,645,29968,29968,29992
893,"H. Anger’s Söhne, Akt.-Ges.",646,29992,29992,30017
894,„Mabag“ Maschinen- und Apparatebau-Akt.-Ges.,646,30017,30017,30047
895,"Ardie-Werk, Akt.-Ges., Nürnberg",646,30047,30047,30070
896,Doll & Co. Akt.-Ges.,647,30070,30070,30091
897,J. G. Kayser Akt.-Ges.,647,30091,30091,30128
898,Keim & Co. Akt.-Ges. für Blechindustrie,648,30128,30128,30169
899,„Schrottag“ Bayerische Schrott-Akt.-Ges.,648,30169,30169,30195
900,Act.-Ges. für Schriftgiesserei und Maschinenbau in Liqu.,649,30195,30195,30221
901,Maschinenfabrik Hartmann Akt.-Ges.,649,30221,30221,30268
902,"Mayer & Schmidt, Schleifmaschinen- u. Schmirgel-Werke",650,30268,30268,30308
903,"Eisenwerk Obligs, Akt.-Ges.",650,30308,30308,30326
904,Kastor & Co. Akt.-Ges.,651,30326,30326,30347
905,"Norddeutsche Fahrzeug-Industrie Joh. Lehmkuhl, Akt.-Ges.",651,30347,30347,30370
906,Amag Automatische Massivdraht-Kettenwerke A.-G. in Liqu.,651,30370,30370,30384
907,Kollmar & Jourdan A.-G.,652,30384,30384,30448
908,"Schmidt & Bruckmann, Akt.-Ges.",653,30448,30448,30476
909,"Scholl Aktiengesellschaft in Liqu., Pforzheim.",653,30476,30476,30499
910,"Wilhelm Wolff, Akt.-Ges.",653,30499,30499,30573
911,"Herman Wupperman Aktiengesellschaft,",654,30573,30573,30592
912,Schön & Co. Akt.-Ges.,655,30592,30592,30613
913,"Eschebach-Werke, Aktiengesellschaft",655,30613,30613,30701
914,"Gotthard Allweiler, Pumpenfabrik Akt.-Ges.",656,30701,30701,30763
915,Stierlen-Werke Akt.-Ges.,657,30763,30763,30787
916,Maschinenfabrik Ravensburg Akt.-Ges. vorm. F. X. Honer,657,30787,30787,30823
917,Pfingstmann-Werke Akt.-Ges.,658,30823,30823,30845
918,"Johann L. L. Brandner, Akt.-Ges,.,",658,30845,30845,30868
919,Lippische Eisenindustrie Akt.-Ges.,659,30868,30868,30891
920,Alexanderwerk A. von der Nahmer Akt.-Ges.,659,30891,30891,31015
921,Joh. Pet. Becker junr. Akt.-Ges.,661,31015,31015,31034
922,Peter Dienes Akt.-Ges.,661,31034,31034,31053
923,David Kotthaus Akt.-Ges.,661,31053,31053,31079
924,Heinr. Reinoldt ‘Akt.-Ges.,662,31079,31079,31101
925,Remscheider Bohrerfabrik Friedr. Aug. Mühlhoff Akt.-Ges.,662,31101,31101,31123
926,Ernst von den Steinen Akt.-Ges.,662,31123,31123,31144
927,Gebrüder Sachsenberg Akt.-Ges.,663,31144,31144,31188
928,Rossweiner Maschinenfabrik Akt.-Ges.,663,31188,31188,31222
929,„Agesa“ Akt.-Ges. fir sanitären Bedarf,664,31222,31222,31249
930,Köhl Elektromotorenwerke Aktiengesellschaft,664,31249,31249,31289
931,"Mano-Werk, Aktiengesellschaft",665,31289,31289,31305
932,Mechanische Drahtindustrie Aktiengesellschaft,665,31305,31305,31326
933,Carl Hamel Aktiengesellschaft,665,31326,31326,31383
934,"*Patronen-, Zündhütchen- und Metallwarenfabrik Aktiengesellschaft, vormals Sellier & Bellot",666,31383,31384,31402
935,Hoch. Bertrams Aktiengesellschaft,667,31402,31402,31427
936,Optima-Maschinenfabrik A.-G.,667,31427,31427,31487
937,"Deutsches Präzisions-Kettenwerk, Akt.-Ges.",668,31487,31487,31510
938,"L. Eugen Baum Akt.-Ges., Schrauben-, Metallwaren- und Werkzeugfabrik",668,31510,31511,31532
939,Gebr. Grah Odysseuswerk A.-G.,669,31532,31532,31549
940,Gebr. Hartkopf Akt.-Ges.,669,31549,31549,31570
941,"Hugo Linder, Delta-Werk Akt.-Ges.",669,31570,31570,31591
942,"Metallwerke Speyer, Akt.-Ges.",669,31591,31591,31615
943,Deutsche Post- u. Eisenbahn - Verkehrswesen Akt.- Ges.,670,31615,31615,31698
944,Carl Beisser Akt.-Ges.,671,31698,31698,31720
945,Robert Bosch A.-G.,671,31720,31720,31794
946,Gold- u. Silberscheide-Anstalt Stuttgart-Untertürkheim,672,31794,31794,31820
947,Igetro Aktiengesellschaft,673,31820,31820,31850
948,"Lutz & Gimple, Süddeutsche Gasmesser- u. Apparatefabrik,",673,31850,31850,31872
949,Minimax-Aktiengesellschaft,674,31872,31872,31904
950,"A. Stotz Aktiengesellschaft, Stuttgart.",674,31904,31904,31944
951,"Herm. Weissenburger & Cie, Akt.-Ges",675,31944,31944,31974
952,Anton Tränkle Akt.-Ges.,675,31974,31974,31993
953,"Stahlwerk Westig, Aktiengesellschaft",676,31993,31993,32010
954,"C. Ed. Schulte Akt.-Ges., Schloss- und Metallwarenfabrik",676,32010,32010,32036
955,Vereinigte Riegel- und Schlossfabriken Act.-Ges.,676,32036,32036,32068
956,Edelstahlwerk Röchling Akt.-Ges.,677,32068,32068,32120
957,Drahtwerke Waldböckelheim Akt.-Ges.,678,32120,32120,32142
958,Fischer & Eckmann Akt.-Ges.,678,32142,32142,32170
959,"Schiffbau-Gesellschaft Unterweser, Aktiengesellschaft,",678,32170,32170,32221
960,Maschinenfabrik Podeus Aktiengesellschaft,679,32221,32221,32257
961,A. Bredt & Co. Akt.-Ges.,680,32257,32257,32282
962,Horn Akt.-Ges. für Apparate- und Maschinenbau,680,32282,32282,32304
963,Deutsche Besteck Aktiengesellschaft,680,32304,32304,32325
964,Frobana Aktiengesellschaft,681,32325,32325,32343
965,"‚Menzel Akt.-Ges., Eisengiesserei, Maschinen- und Apparatebau,",681,32343,32344,32375
966,Siller & Jamart Akt.-Ges.,681,32375,32375,32402
967,Vereinigte Thüringer Metallwaren-Fabriken Akt.-Ges.,682,32402,32402,32480
968,"Anhalter Schrauben- u. Mutternfabrik, Akt.-Ges.,",683,32480,32480,32501
969,Eisenmöbelfabrik Lämmile Akt.-Ges.,683,32501,32501,32528
970,Hübinger & Haas Akt.-Ges.,684,32528,32528,32556
971,"Otto König, Akt.-Ges.",684,32556,32556,32584
972,"Elektrizitätswerke, elektrotechnische Industrie, Feinmechanik, Optik, photographische Apparate, Uhren.",685,32584,32585,32585
973,"photographische Apparate, Uhren. Rheinische Kohlenbürstenfabrik Akt.- Ges.",685,32585,32586,32611
974,Kraftwerk Sachsen -Thüringen Akt.-Ges.,685,32611,32611,32680
975,"Städtische Werke Aktiengesellschaft, Baden-Baden",686,32680,32680,32720
976,Bayerische Akt.-Ges. für Energiewirtschaft,687,32720,32720,32772
977,Aronwerke Elektrizitäts-Aktiengesellschaft,687,32772,32772,32852
978,Batterien- und Elementen-Fabrik System Zeiler Akt.-Ges.,689,32852,32852,32885
979,Berliner Städtische Elektrizitätswerke Akt.-Ges. (BEW AG),689,32885,32885,32910
980,geleitet worden.,689,32910,32910,33153
981,"Brandenburgische Elektrizitäts-, Gas- und Wasserwerke",693,33153,33153,33391
982,Cassirer & Co. Akt.-Ges.,696,33391,33391,33451
983,Deutsche Telefonie Aktiengesellschaft,697,33451,33451,33472
984,Electrieitätswerk Bernburg Akt.-Ges.,697,33472,33472,33502
985,Bernburg. Zahlstelle: Ges.- Kasse. Elektrodraht & Isolierstoff Akt.-Ges.,698,33502,33503,33523
986,Elektrolux Aktiengesellschaft,698,33523,33523,33548
987,Elektromind A.-6. für elektromechanische Industrie,699,33548,33548,33557
988,Paul Firchow Nachfgr. — Landis & Gyr,699,33557,33557,33587
989,Injeeta Akt.-Ges. zur Fabrikation chirurgischer Instrumente,699,33587,33587,33625
990,"Kabelwerk Wilhelminenhof, Aktiengesellschaft",700,33625,33625,33688
991,Kahle & Cless Nachf. Akt.-Ges.,701,33688,33688,33707
992,Medicinisches Waarenhaus (Act.-Ges.),701,33707,33707,33748
993,Radiologie Akt.-Ges.,702,33748,33748,33773
994,Adam Schneider Aktien-Gesellschaft,702,33773,33773,33809
995,Telegraphon Aktiengesellschaft,703,33809,33809,33839
996,Volta-Werke Elektrieitäts-Aktien-Gesellschaft,703,33839,33839,33873
997,H. Windler Aktien-Gesellschaft,704,33873,33873,33902
998,Elektrieitätswerk Westfalen Akt.-Ges.,704,33902,33902,33937
999,Aktiengesellschaft für Elektrotechnik,705,33937,33937,33959
1000,"Voigtländer & Sohn, A.-6.",705,33959,33959,34008
1001,Gas- u. Elektrieitäts-Werke Bredow A.-G.,706,34008,34008,34040
1002,Lioyd Dynamowerke Akt.-Ges.,706,34040,34040,34107
1003,„Sehinag“ Schiffs-Installation Akt.-Ges.,707,34107,34107,34136
1004,"Albert Obermoser, Elektromotorenwerk A.-G. in Liqu,",708,34136,34136,34154
1005,Überlandzentrale Ostharz Akt.-Ges.,708,34154,34154,34177
1006,Wilhelm Böhmer Akt.-Ges. für Elektrobedarf,708,34177,34177,34199
1007,"Vereinigte Elektrizitätswerke Westfalen,",709,34199,34199,34341
1008,Westfälisches Verbands-Elektrizitätswerk Akt.-Ges.in Liqu.,711,34341,34341,34362
1009,Akt.-Ges. fir Hochvoltisolation,711,34362,34362,34389
1010,"Sachsenwerk, Licht- u. Kraft-Akt.-Ges.",711,34389,34389,34586
1011,Allgemeine Elektro-Schweisserei Akt.-Ges.,714,34586,34586,34612
1012,Regnitzstromverwertung-Akt.-Ges.,714,34612,34612,34661
1013,Überlandwerk Erlangen Akt.-Ges.,715,34661,34661,34693
1014,Union-Elektro-Aktiengesellschaft in Liqu.,716,34693,34693,34714
1015, Überlandzentrale Grenzmark Akt.-Ges.,716,34714,34714,34767
1016,Kraftwerk Forchheim Akt.-Ges.,717,34767,34767,34793
1017,Deutsche Kohlenbürsten- und Elemente-Fabrik Carbone,717,34793,34793,34812
1018,Elektrometallurgische Werke Horrem Akt.-Ges.,717,34812,34812,34835
1019,Westdeutsche Elektrizitätswirtschaft Aktiengesellschaft,718,34835,34835,34861
1020,Wego-Werke Aktiengesellschaft,718,34861,34861,34886
1021,Kraftwerke Freital Akt.-Ges.,719,34886,34886,34976
1022,Elektrische Überlandzentrale Friedland i. Meckl. Akt.-Ges.,720,34976,34976,35007
1023,Kraftwerk Thüringen Aktiengesellschaft,720,35007,35007,35101
1024,Niederrheinische Lieht- u. Kraftwerke Akt.-Ges.,722,35101,35101,35156
1025,"Sartorius-Werke, Akt.-Ges.",722,35156,35156,35209
1026,Akt.-Ges. Kraftwerk Guben-Land,723,35209,35209,35228
1027,Schmacke & Kumpmann Akt.-Ges.,724,35228,35228,35246
1028,Elektrizitätswerk Sachsen-Anhalt Akt.-Ges. (Esag),724,35246,35246,35330
1029,Allgemeine Telefon-Fabrik Aktiengesellschaft,725,35330,35330,35351
1030,Hamburgische Eleetrieitäts-Werke,725,35351,35351,35565
1031,C. H. F. Müller Aktiengesellschaft,728,35565,35565,35597
1032,Hannover-Braunschweigische Stromversorgungs- Aktiengesellschaft,729,35597,35598,35674
1033,Rundfunkvermittlung Germania Aktiengesellschaft,730,35674,35674,35697
1034,C. A. Schaefer Akt.-Ges.,730,35697,35697,35722
1035,Allgemeine Energieversorgung Aktiengesellschaft,731,35722,35722,35747
1036,"Heig Aktiengesellschaft, Elektro-Radio-Grosshandlung",731,35747,35747,35768
1037,Wasserkraftwerk Eitorf Akt.-Ges.,731,35768,35768,35801
1038,Kraftwerk Homburg Akt.-Ges.,732,35801,35801,35828
1039,Elektro-Grosshandel Aktiengesellschaft,732,35828,35828,35859
1040,"Badische Landeselektrizitätsversorgung, Akt.-Ges. (Badenwerk) in Karlsruhe.",733,35859,35860,36096
1041,Ernst Bell Akt.-Ges.',736,36096,36096,36114
1042,Elmetag Elektrizitäts- und Metall-Aktiengesellschaft,736,36114,36114,36136
1043,Land- und Seekabelwerke Aktiengesellschaft,737,36136,36136,36171
1044,Rheinisches Elektrieitätswerk im Braunkohlenrevier A.-G.,737,36171,36171,36255
1045,Orthopädische u. chirurgische Industrie A.-G.,738,36255,36255,36279
1046,Dufa Deutsche Uhrenfabrik Aktiengesellschaft,739,36279,36279,36335
1047,Kelvinator Elektro-Kühlanlagen Aktiengesellschaft,740,36335,36335,36358
1048,"Elektrizitätswerke Alsenztkal Aktiengesellschaft,",740,36358,36358,36385
1049,"Badische Elektrizitäts- Akt.-Ges. in Liqu., Mannheim.",740,36385,36385,36405
1050,Isolation Aktiengesellschaft,741,36405,36405,36431
1051,Rheinische Blektrizitäts-Aktiengesellschaft,741,36431,36431,36528
1052,"Ringsdorff-Werke, Akt.-Ges.",743,36528,36528,36560
1053,Itterkraftwerk-Akt.- Ges.,743,36560,36560,36608
1054,Ertel-Werke Akt.-Ges. für Feinmechanik,744,36608,36608,36628
1055,Dr. Jul. Renning-Werk Akt.-Ges.,744,36628,36628,36655
1056,Untere Jller Aktiengesellschaft,744,36655,36655,36759
1057,Vereinigte Bayerische Telephonwerke Akt.-Ges.,746,36759,36759,36795
1058,Nienburger Stromversorgungs-Aktiengesellschaft,746,36795,36795,36821
1059,Elektrizitäts-Versorgungs-Akt.-Ges.,747,36821,36821,36847
1060,Dr. Siegfr. Guggenheimer Akt.-Ges.,747,36847,36847,36871
1061,„Noris“ Zünd-Licht Akt.-Ges.,748,36871,36871,36920
1062,Pegnitz-Rlektrizitätswerk Akt.-Ges.,748,36920,36920,36943
1063,Eltexa Aktiengesellschaft,749,36943,36943,36966
1064,Meirowsky & Co. Akt.-Ges.,749,36966,36966,36998
1065,"Nitsche & Günther, Optische Werke, Akt.-Ges.",749,36998,36998,37037
1066,Kraftwerk Reckingen Aktiengesellschaft,750,37037,37037,37091
1067,Schleswig-Holsteinische Stromversorgungs-,751,37091,37091,37119
1068,Kraftwerk Reutlingen-Kirchentellinsfurt Akt.-Ges.,751,37119,37119,37145
1069,Phönix Röntgenröhrenfabriken Akt.-Ges.,752,37145,37145,37171
1070,Saar Brown Boveri Akt.-Ges.,752,37171,37171,37194
1071,Vereinigte Saar-Elektrizitäts-Aktiengesellschaft,752,37194,37194,37250
1072,Kienzle Uhrenfabriken Akt.-Ges.,753,37250,37250,37302
1073,Müller-Schlenker Akt.-Ges.,754,37302,37302,37323
1074,Uhrenfabrik Haller & Benzing Akt.-Ges. in Liqu.,754,37323,37323,37344
1075,Stassfurter Licht- u. Kraftwerke Akt.-Ges.,755,37344,37344,37370
1076,Grosskraftwerk Stettin Aktiengesellschaft,755,37370,37370,37411
1077,J. C. Eckardt Akt.-Ges.,756,37411,37411,37439
1078,Georgii Elektro-Motoren-Apparatebau Aktiengesellschaft,756,37439,37439,37460
1079,Württembergische Sammelschienen-Akt.-Ges.,756,37460,37460,37488
1080,Traunkraftwerke Akt.-Ges.,757,37488,37488,37513
1081,"Elektro-Werke, Akt.-Ges.",757,37513,37513,37534
1082,Kienzle Taxameter u. Apparate Aktiengesellschaft,757,37534,37534,37560
1083,"Blektrizitäts-Werke der Argen, A.-G.",758,37560,37560,37645
1084,Akt.-Ges. für Optik und Mechanik,759,37645,37645,37664
1085,"M. Hensoldt und Söhne, Optische Werke Akt.-Ges.",759,37664,37664,37690
1086,C. Theod. Wagner Akt.-Ges.,760,37690,37690,37719
1087,"Braunkohlen-Schwel-Kraftwerk Hessen-Frankfurt Aktiengesellschaft (Hefrag), \Völfersheim (Oberhessen).",760,37719,37720,37784
1088,Elektrizitätswerk Rheinhessen Akt.-Ges.,761,37784,37784,37857
1089,"Industrie der Steine und Erden, Baumaterial, Töpferwaren, Schiefer- SCWInnUNg, Schmirgelwerke.",762,37857,37858,37858
1090,"SCWInnUNg, Schmirgelwerke. Porzellan-Industrie-Akt.-Ges. Berghaus",762,37858,37859,37892
1091,"Basbecker Portland-Zement- und Tonwerke, Akt.-Ges.",763,37892,37892,37926
1092,"Th. Neizert & Cie, Fabrik feuerfester Producte,",763,37926,37926,37952
1093,Alemannia Vereinigte Tonwerke Akt.-Ges.,764,37952,37952,37999
1094,Berliner Gipskontor Akt.-Ges.,764,37999,37999,38017
1095,Bitumuls Kaltasphalt Aktiengesellschaft,765,38017,38017,38060
1096,"Dece A.-G., Deutsche Cementstein-Aktiengesellschaft",765,38060,38060,38093
1097,Deutsche Steinindustrie-Aktien-Gesellschaft,766,38093,38093,38121
1098,Deutsche Ton- & Steinzeug-Werke Akt.-Ges.,766,38121,38121,38316
1099,D. K. H. Deutscher Kalkhandel Akt.-Ges. in Liqu.,769,38316,38316,38338
1100,Märkische Ziegelindustrie Akt.-Ges.,769,38338,38338,38367
1101,Märkisches Hartstein- und Dampfsägewerk A.-G. in Liqu.,770,38367,38367,38372
1102,Porzellanfabrik J. Edelstein Akt.-Ges.,770,38372,38372,38404
1103,Porzellanfabrik Ph. Rosenthal & Co. Akt.-Ges.,770,38404,38404,38496
1104,Stahlbeton Kleinlogel Aktiengesellschaft,772,38496,38496,38518
1105,Steatit-Magnesia Akt.-Ges.,772,38518,38518,38723
1106,"Stellawerk Akt.-Ges., vormals Wilisch & Cie.",775,38723,38723,38777
1107,Didier-Werke Aktiengesellschaft,776,38777,38777,38984
1108,Töpchiner Ziegelei-Akt.-Ges.,779,38984,38984,39005
1109,Vereinigte Berliner Mörtelwerke,779,39005,39005,39103
1110,Friedrich Wasmuth A.-G. für Baustoffhandel u. -Industrie,780,39103,39103,39156
1111,Zeipauer Dachstein- u. Braunkohlenwerke Akt.-Ges.,781,39156,39156,39203
1112,"Actiengesellschaft für Glasfabrikation, vorm. Gebr. Hoffmann",782,39203,39203,39252
1113,Ton- u. Steinzeng-Werke W. Richter & Cie. A.-G.,783,39252,39252,39273
1114,Blintendorfer Schiefer- und Kunststeinwerke Akt.-Ges.,783,39273,39273,39297
1115,Scheidhauer & Giessing Aktiengesellschaft,783,39297,39297,39350
1116,"Ludwig Wessel, Steingutwerke, Aktiengesellschaft",784,39350,39350,39411
1117,Actien-Ziegelei Braunschweig,785,39411,39411,39433
1118,Granit-Akt.-Ges. Schlesien,785,39433,39433,39460
1119,"J. B. Eder, Ziegelwerke, A.-G.",786,39460,39460,39477
1120,Stein- und Thon-Indusiriegesellschaft „Brohlthal“,786,39477,39477,39511
1121,Aktiengesellschaft Kursachsen Portland-Zementwerke,787,39511,39511,39539
1122,Thomsberger & Hermann Akt.-Ges. in Liqu.,787,39539,39539,39559
1123,Adolfshütte,787,39559,39559,39620
1124,"J. Reeh, Akt.-Ges.",788,39620,39620,39649
1125,Karpathia Marmorwerke Aktiengesellschaft,789,39649,39649,39697
1126,Ostdeutsche Hartsteinwerke Akt.-Ges.,789,39697,39697,39728
1127,"Sächsisch-Böhmische Portland-Cement-Fabrik, A.-G.",790,39728,39728,39773
1128,Sächsische Granit-Akt.-Ges. vorm. C. G. Kunath,790,39773,39773,39813
1129,Steinmodell- und Kalttöpferei-Akt.-Ges.,791,39813,39813,39838
1130,Akt.-Ges. für Ofen- und Tonwarenfabrikation,791,39838,39838,39864
1131,"Blexer Dampfziegelei, Akt.-Ges.",792,39864,39864,39888
1132,"Heinrich Koppers, Akt.-Ges.",792,39888,39888,39924
1133,Mecklenburgische Granitwerke,793,39924,39924,39947
1134,Süddeutsche Glashandels-Akt.-Ges.,793,39947,39947,39968
1135,Frankfurter Baustoff-Beschaffung Aktiengesellschaft,793,39968,39968,39997
1136,Mitteldeutsche Hartstein-Industrie Aktiengesellschaft,794,39997,39997,40042
1137,Zementplattenfabrik Bernh. Löhr Akt.-Ges.,795,40042,40042,40086
1138,Ziegelwerke Freising Heinrich Lang Akt.-Ges.,795,40086,40086,40123
1139,Bayerische Spiegelglas- Fabriken Bechmann - Kupfer,796,40123,40123,40206
1140,Kloster-Ziegelei Eisenach-Gerstungen A.-G.,797,40206,40206,40243
1141,Ebersbacher Ziegelei- und Industrie-Akt.-Ges.,798,40243,40243,40267
1142,Kodersdorfer Werke A.-G. vorm. A. Dannenberg.,798,40267,40267,40292
1143,Act.-Ges. Norddeutsche Steingutfabrik,798,40292,40292,40398
1144,Carl Meyer & Co. Aktiengesellschaft,800,40398,40398,40422
1145,Porzellanfabrik Neusiss Akt.-Ges.,800,40422,40422,40444
1146,Misburger Portland-Cementfabrik Kronsberg Act.-Ges.,801,40444,40444,40472
1147,Teutonia Misburger Portland-Cementwerk,801,40472,40472,40532
1148,Glashütte Heidenau Aktiengesellschaft,802,40532,40532,40549
1149,Helmstedter Glasindustrie Aktiengesellschaft,802,40549,40549,40573
1150,Oberrheinische Tonwerk- und Baubedarf-Akt.-Ges. (Otoba),803,40573,40573,40600
1151,Portland-Cement u. Kalk-Werke Wilhelm Schlenkhoff,803,40600,40600,40626
1152,Kristallglaswerk Akt.-Ges.,803,40626,40626,40656
1153,Deutsche Edelsteingesellschaft vorm. Hermann Wild A.-G.,804,40656,40656,40683
1154,Ilmenauer Porzellanfabrik Actien-Gesellschaft,804,40683,40683,40722
1155,Porzellanfabrik Kahla,805,40722,40722,40935
1156,Staatliche Majolika-Manufaktur Karlsruhe A.-G.,808,40935,40935,40969
1157,Handstrichklinkerziegelei Aktiengesellschaft,808,40969,40969,40990
1158,"Altenhainer  Hartsteinwerke Bruno Preisser Akt.-Ges.,",809,40990,40990,41016
1159,Akt.-Ges. Alphons Custodis,809,41016,41016,41054
1160,"Glas & Keramik, Akt.-Ges. vorm. Gebr. Ackermann,",810,41054,41054,41072
1161,Franz Hensmann Akt.-Ges.,810,41072,41072,41094
1162,"Westdeutsche Asphalt-Werke,",810,41094,41094,41126
1163,Kalk- und Mörtelwerke Akt.-Ges.,811,41126,41126,41173
1164,Portland-Zementfabrik Rudelsburg A.-G.,811,41173,41173,41225
1165,"Tuffstein- und Basaltlavawerke, Akt.-Ges.",812,41225,41225,41256
1166,"Porzellan-Fabrik Limbach, A.-G.",813,41256,41256,41286
1167,"Baustoffindustrie Akt.-Ges., Ludwigshafen a. Rh.",813,41286,41286,41291
1168,Keramische Werke Raschig Akt.-Ges.,813,41291,41291,41313
1169,Kalksandsteinwerk Trave Aktiengesellschaft,814,41313,41313,41339
1170,Portland-Zementwerke Dyckerhoff- Wieking,814,41339,41339,41626
1171,Ziegelei Malliss Akt.-Ges.,818,41626,41626,41649
1172,Deutsche Steinzeugwaarenfabrik für Canalisation und Chemische Industrie,818,41649,41650,41755
1173,Spiegelmanufaktur Waldhof Akt.-Ges.,820,41755,41755,41784
1174,"Vereinigte Mannheimer Spiegelfabriken Peter & Co. und Friedrich Lehmann, Akt.-Ges. in Liqu.",820,41784,41785,41805
1175,Vereinigte Freiburger Ziegelwerke A.-G.,821,41805,41805,41860
1176,"Schütte, Akt.-Ges. für Tonindustrie",822,41860,41860,41886
1177,"Hannoversche Portland-Cementfabrik, A.-G.",822,41886,41886,41955
1178,Bexbacher Schlackensteinwerk Aktiengesellschaft,823,41955,41955,41971
1179,"Porzellanfabrik Mitterteich, Akt.-Ges.",823,41971,41971,42001
1180,Steinhandel Rauen Akt.-Ges.,824,42001,42001,42019
1181,Keramische Fabrik München-Schwaben Aktiengesellschaft,824,42019,42019,42051
1182,Neue Münchener Aktien-Ziegelei A.-G.,824,42051,42051,42085
1183,Portland-Cementwerke Höxter-Godelheim A.-G.,825,42085,42085,42147
1184,"Fleinssteinwerk, Akt.-Ges. Murrhardt",826,42147,42147,42168
1185,"A. Anschütz A.-G., Tiefbauunternehmung Schotter- & Kalkwerk",826,42168,42169,42198
1186,Neuleininger Steingutfabrik Akt.-Ges. vormals Jacobi Adler & Cie. in Neuleiningen (Pfalz).,827,42198,42199,42233
1187,Pfalz-Saarbrücker Hartstein-Industrie Akt.-Ges.,827,42233,42233,42277
1188,Aktien-Ziegeleien Frisia,828,42277,42277,42303
1189,Offenbacher Portland-CGement-Fabrik A.-G.,828,42303,42303,42337
1190,Metallglas- Aktiengesellschaft,829,42337,42337,42361
1191,Schlesische Kalk-Industrie Aktiengesellschaft,829,42361,42361,42386
1192,"Porzellanfabrik Rauenstein, vorm. Fr. Chr. Greiner & Söhne,",829,42386,42386,42417
1193,Max Roesler Feinsteingutfabrik A.-G. in Rodach,830,42417,42417,42486
1194,"Beyer & Bock, Porzellanfabrik, Aktiengesellschaft",831,42486,42486,42505
1195,"F. Ad. Richter & Cie, Akt.-Ges. Baukastenfabrik",831,42505,42505,42542
1196,Saar-Industrie- Akt.-Ges.,832,42542,42542,42560
1197,"Ziegelwerke Rastphul, Akt.-Ges. in Liqu.",832,42560,42560,42584
1198,Porzellan- und Tonwerke Akt.-Ges.,832,42584,42584,42605
1199,Porzellanfabrik Sehirnding Akt.-Ges.,833,42605,42605,42627
1200,Porzellanfabriken Paul Rauschert Aktiengesellschaft,833,42627,42627,42652
1201,Schraplauer Kalkwerke Akt.-Ges.,834,42652,42652,42705
1202,Portland-Cementwerk Schwanebeck Akt.-Ges.,834,42705,42705,42758
1203,Porzellanfabrik Joseph Schachtel Aktiengesellschaft,835,42758,42758,42823
1204,Neue Porzellanfabrik Tettau Akt.-Ges.,836,42823,42823,42846
1205,Porzellanfabrik Tettau Akt.-Ges.,836,42846,42846,42961
1206,Chamottefabrik Thonberg Akt.-Ges.,838,42961,42961,42991
1207,"Vereinigte Servais-Werke, Akt.-Ges.,",839,42991,42991,43021
1208,Triptis- Aktiengesellschaft,839,43021,43021,43100
1209,. Hohlglashüttenwerke Ernst Witter A.-G.,840,43100,43100,43127
1210,Porzellanfabrik zu Kloster-Veilsdorf Akt.-Ges.,841,43127,43127,43263
1211,Richard Blumenfeld Veltener Ofenfabrik Akt.-Ges.,843,43263,43263,43348
1212,Keramik Akt.-Ges.,844,43348,43348,43381
1213,"Louisenwerk Thonindustrie, Aktiengesellschaft, Voigtstedt",844,43381,43381,43421
1214,Act.-Ges. Dampfziegelei Waiblingen in Liqu. in Waiblingen.,845,43421,43421,43434
1215,"Portland Cement Fabrik Drachenberg, Akt.-Ges.",845,43434,43434,43458
1216,Krister Porzellan-Manufaktur Akt.-Ges.,845,43458,43458,43490
1217,"Chamotte- und Klinkerfabrik Waldsassen, Akt.-Ges.",846,43490,43490,43520
1218,"Portlandzement- u. Kalkwerke Wülzburg, Akt.-Ges,.,",846,43520,43520,43544
1219,Schlesische Basaltwerke Akt.-Ges:,847,43544,43544,43574
1220,Thonwerk Biebrich Aktiengesellschaft Schamottefabrik,847,43574,43574,43599
1221,"Keramische Werke Oflsten & Worms, Akt.-Ges.",848,43599,43599,43663
1222,"Wunstorfer Portland-Cementwerke, Aktien-Gesellschaft",849,43663,43663,43708
