firm_id,firmname,firmname_page,firmname_start_line,firmname_end_line,next_firmname_start_line
688,Eisenwerk L. Meyer jun. & Co. Akt.-Ges.,655,31527,31527,31612
689,"Kleinmaschinen-Aktiengesellschaft de Thon & Cie. in Liqu,,",656,31612,31612,31632
690,Schnellpressenfabrik Akt.-Ges. Heidelberg,656,31632,31632,31725
691,Ostdeutsche Maschinenfabrik vorm. Rud. Wermke,658,31725,31725,31808
692,Hugo Engelmann & Co. Akt.-Ges.,659,31808,31808,31840
693,"Aluminium und Magnesium Fabrik, Act.-Ges.",659,31840,31840,31885
694,Bremer Draht- und Seilindustrie Aktiengesellschaft,660,31885,31885,31906
695,"M. H. Wilkens & Söhne, Akt.-Ges.",660,31906,31906,31929
696,Stahl- u. Walzwerk Hennigsdorf A.-6.,660,31929,31929,31994
697,"Herdfabrik und Eisengiesserei, Akt.-Ges.",661,31994,31994,32019
698,"Adolf Deichsel, Drahtwerke und Seilfabriken Akt.-Ges.",662,32019,32019,32052
699,"Fabrik für landwirtschaftliche Maschinen A.-G. in Liqu.,",662,32052,32052,32059
700,"Adolf vom Braucke, Aktiengesellschaft.",662,32059,32059,32092
701,Kilb & Co. Aktiengesellschaft,663,32092,32092,32122
702,Oskar Gehlhaar Akt.-Ges.,663,32122,32122,32146
703,"G. M. Pfaff Akt.-Ges,,",664,32146,32146,32168
704,Federstahl Aktiengesellschaft,664,32168,32168,32252
705,"Eisen- u. Stahl-Akt.-Ges. in Liqu., Kempten.",665,32252,32252,32257
706,Ford Motor Company Aktiengesellschaft,665,32257,32257,32385
707,"Gottfried Hagen, Akt.-Ges.",667,32385,32385,32412
708,Metallhütte Brohl Akt.-Ges.,667,32412,32412,32435
709,Rheinland-Garagenbetriebs-Aktiengesellschaft in Liqu.,668,32435,32435,32452
710,"Walther & Cie., Aktien-Gesellsehaft",668,32452,32452,32503
711,Maschinen- und Werkzeugfabrik Aktiengesellschaft,669,32503,32503,32565
712,Maschinenfabrik Act.-Ges. vorm. Wagner & Co.,670,32565,32565,32646
713,"Deutsche Edelstahlwerke Aktiengesellschaft,",671,32646,32646,32737
714,"Maschinenfabrik Carl Zangs, Akt.-Ges.",672,32737,32737,32759
715,Ostdeutsche Stanz- und Emaillierwerke Akt.-Ges. in Liqu.,672,32759,32759,32783
716,„Imtag“ Internationale Maschinen- u. Tiefbohrgeräte-Fabrik,673,32783,32783,32820
717,"Lauterberger Blechwarenfabrik, Aktiengesellschaft",673,32820,32820,32857
718,"Leipziger Stahlfederfabrik Herm. Müller, Akt.-Ges.",674,32857,32857,32883
719,Leipziger Tangier-Werk Aktiengesellschaft,674,32883,32883,32907
720,Pittler Werkzeugmaschinenfabrik Aktiengesellschaft,675,32907,32907,33013
721,"Hugo Schneider, Akt.-Ges.",676,33013,33013,33102
722,Gustav Tietze Akt.-Ges.,677,33102,33102,33126
723,Ver. Metallwaren-Fabriken Carl Thielmann Akt.-Ges.,678,33126,33126,33130
724,"Sohler-Werke, Aktiengesellschaft",678,33130,33130,33162
725,"Stahl- u. Eisenwerke Döhner, Akt.-Ges.",678,33162,33162,33200
726,"Bremer u. Brückmann Blechwarenfabrik, Süddeutsche Abteilung, Aktiengesellschaft",679,33200,33201,33237
727,Lübecker Maschinenbau-Ges.,679,33237,33237,33305
728,Schetelig & Nölck Akt.-Ges.,680,33305,33305,33341
729,"Stanz- und Emaillirwerke, vormals Carl Thiel & Söhne",681,33341,33341,33427
730,"Potthoff & Flume, Aktiengesellschaft",682,33427,33427,33449
731,"Schiekler, Bohe & Co., Akt.-Ges. in Liqu., Lüttringhausen.",683,33449,33449,33469
732,Kosmos-Mühlenbau Akt.-Ges.,683,33469,33469,33492
733,"Maschinenfabrik Grevenbroich Aktiengesellschaft,",683,33492,33492,33518
734,"Elster & Co., Akt.-Ges.",684,33518,33518,33543
735,"Julius Römheld, Akt.-Ges.,",684,33543,33543,33567
736,Heinrich Lanz Aktiengesellschaft,684,33567,33567,33703
737,"Sehmidt & Willmes, Akt.-Ges,.,",686,33703,33703,33728
738,„Sümap“SüdwestdeutscheMetallwarenfabrik u. Apparatebau,687,33728,33728,33753
739,R. & 6. Schmöle Akt.-Ges.,687,33753,33753,33799
740,Th. Groke Aktiengesellschaft,688,33799,33799,33828
741,Heymer & Pilz Akt.-Ges.,688,33828,33828,33893
742,"Hüttenwerk, Eisengiesserei u. Maschinenfabrik Michelstadt",689,33893,33893,33929
743,"Gebr. Franke, Akt.-Ges.",690,33929,33929,33954
744,Metall-Aetzwerke Akt.-Ges.,690,33954,33954,34014
745,Metallpapier- Bronzefarben-Blattmetallwerke- Akt.-Ges.,691,34014,34014,34093
746,Siiddeutsche Bremsen-Aktiengesellschaft,692,34093,34093,34133
747,Frankfurter Sehleifmittel-Werk Eichler & Co. Akt.-Ges.,693,34133,34133,34161
748,C. S. Schmidt Drahtwerke Aktiengesellschaft,693,34161,34161,34194
749,"Armaturen- u. Maschinenfabrik, Aktiengesellschaft",694,34194,34194,34287
750,"Beldam-Werke, Maschinen- und Apparatefabrik Akt.-Ges.",695,34287,34287,34320
751,Fränkische Handels- u. Industrie-Akt.-Ges.,696,34320,34320,34347
752,"Gebrüder Meier, Metallkapselfabrik, Akt.-Ges,,",696,34347,34347,34372
753,Metallwaarenfabrik vorm. Max Dannhorn A. -6.,696,34372,34372,34423
754,Press- Stanz- & Ziehwerke Rud. Chillingworth Akt.-Ges.,697,34423,34423,34491
755,Maschinenfabrik vorm. Georg Dorst Ar 6.,698,34491,34491,34516
756,Mauser-Werke A.-G.,698,34516,34516,34559
757,Ramesohl & Schmidt Aktiengesellschaft,699,34559,34559,34587
758,„Kronprinz“ Aktiengesellschaft für Metallindustrie,700,34587,34587,34686
759,"G. Kromschröder, Akt.-Ges.",701,34686,34686,34768
760,Enzinger-Union-Werke Akt.-Ges.,702,34768,34768,34914
761,Allgemeine Gold- u. Silberscheide-Anstalt,704,34914,34914,34949
762,Heimerle & Meule Akt.-Ges.,705,34949,34949,34976
763,"Sandt-Raab Aktiengesellschaft, Schuhmasehinen- und Werkzeugfabrik",705,34976,34977,34999
764,H. B. Seissenschmidt Akt.-Ges.,706,34999,34999,35017
765,Union-Werke Akt.-Ges. Kunstdruck-Metallwaren- und Plakatefabrik in Radebeul.,706,35017,35018,35101
766,"Wilh. Hegenscheidt,. Akt.-Ges.",707,35101,35101,35130
767,Dürrwerke Aktiengeselischaft,708,35130,35130,35229
768,"Rudolf Geiger Akt.-Ges. in Liqu., Ravensburg.",709,35229,35229,35232
769,Fortunabetten-Fabrik Akt.-Ges.,709,35232,35232,35260
770,Hilgers Aktien-Gesellschaft,709,35260,35260,35350
771,N. Pelzer Wwe. Aktiengesellschaft,710,35350,35350,35383
772,"Carl Wolf, Rossweiner Achsen-, Federnfabrik und Gesenk- schmiede, Aktiengesellschaft",711,35383,35384,35401
773,"Rotenburger Kaltwalzwerk Akt.-Ges. in Liqu,,‚Rotenburga.F.",711,35401,35401,35419
774,Prinz Carlshütte Eisengiesserei u. Maschinenbau Akt.-Ges.,711,35419,35419,35451
775,„Industriewerke Akt.-Ges. Ri:,712,35451,35451,35474
776,"C. A. Lux, Aktiengesellschaft",712,35474,35474,35495
777,"Saar-Garage, Akt.-Ges. .",712,35495,35495,35516
778,ringen“,712,35516,35516,35526
779,"Saar-Metallwerke A.-G., (8. A. des Fonderies de Cuivre.),",713,35526,35526,35548
780,Bergedorfer Eisenwerk Akt.-Ges. Astra-Werke,713,35548,35548,35582
781,Aktien-Feilen-Fabrik Sangerhausen,713,35582,35582,35616
782,Maschinenfabrik Sangerhausen Aktien-Gesellschaft,714,35616,35616,35677
783,Schlossfabrik-Actiengesellschaft vorm. Wilh. Schulte,715,35677,35677,35750
784,Eumuco Akt.-Ges. für Maschinenbau,716,35750,35750,35795
785,Gross jr. Aktiengesellschaft,716,35795,35795,35827
786,Reinstrom & Pilz Akt.-Ges.,717,35827,35827,35873
787,Hermann Schmidt & Sohn Akt.-Ges.,717,35873,35873,35911
788,"Gebr. Voigtmann, Akt.-Ges.",718,35911,35911,35935
789,Fichtel & Sachs Aktiengesellschaft,718,35935,35935,35976
790,Vereinigte Kugellagerfabriken Aktiengesellschaft,719,35976,35976,36066
791,Seesener Blechwarenfabrik Akt.-Ges.,720,36066,36066,36095
792,Merkur Aktiengesellschaft für Handels- u. Industriebedarf,721,36095,36095,36115
793,Felix Werkzeugfabrik- Aktiengesellschaft,721,36115,36115,36142
794,"Solinger Gesenkschmieden Engels, Rauh & Co. Akt.-Ges.",721,36142,36142,36180
795,Progress-Werk Oberkirch Aktiengesellschaft,722,36180,36180,36223
796,"Gebrüder Heinemann, Akt.-G",722,36223,36223,36250
797,"Stassfurter Blechwarenwerke, Akt.-Ges.",723,36250,36250,36299
798,Pommersche Eisengiesserei und Maschinenfabrik,723,36299,36299,36367
799,"Süddeutsche Messer-, Sägen- u. Werkzeugfabrik Akt.-Ges.",724,36367,36367,36436
800,Fortuna-Werke Spezialmaschinenfabrik Aktiengesellschaft,725,36436,36436,36474
801,Schwarzwälder Metallhandel-Akt.-Ges.,725,36474,36474,36486
802,Eduard Arps Akt.-Ges.,725,36486,36486,36529
803,Büttner-Werke Aktien-Gesellschaft,726,36529,36529,36670
804,Nathan Strauss Hüttenwerk Akt.-Ges.,728,36670,36670,36688
805,Carl Prinz Akt.-Ges. für Metallwaren,728,36688,36688,36714
806,"Carl Schmidt Sohn, Akt.-Ges. für Stahl- und Metallwaren,",728,36714,36714,36741
807,"Vereinigte Schlüsselfabriken, Aktiengesellschaft",729,36741,36741,36762
808,"Carlshütte, Act.-Ges. für Eisengiesserei und Maschinenbau",729,36762,36762,36863
809,Schlesische Motorwagen-Akt.-Ges.,730,36863,36863,36896
810,Apparatebau Aktiengesellschaft Bühring,731,36896,36896,36960
811,"Maschinenfabrik Weingarten, vormals Heinrich Schatz,",731,36960,36960,37036
812,Rheinische Blechwarenwerke Aktiengesellschaft,732,37036,37036,37067
813,"Pyrophor-Metallgesellschaft, Akt.-Ges.",733,37067,37067,37093
814,M. Achgelis Söhne Akt.-Ges.,733,37093,37093,37145
815,Aktien-Gesellschaft Kordt & Rosch,734,37145,37145,37165
816,"Wittener Masch.- u. Dampfkesselfabrik J. Westermann,",734,37165,37165,37187
817,"Bemberg Maschinenbau Akt.-Ges. in Liqu,",734,37187,37187,37195
818,Germaniawaffenwerk — Akt.-Ges.,734,37195,37195,37202
819,J. G. Anschütz,734,37202,37202,37219
820,"Franz Braun, Akt.-Ges.",735,37219,37219,37341
821,Zittauer Maschinenfabrik Akt.-Ges.,736,37341,37341,37383
822,Albert Hirt Akt.-Ges.,737,37383,37383,37425
823,Audiwerke Aktiengesellschaft,737,37425,37425,37479
824,Zwickauer Maschinenfabrik,738,37479,37479,37616
825,"Elektrizitätswerke, elektrotechnische Industrie, Feinmechanik, Optik, photographische Apparate, Uhren.",740,37616,37617,37617
826,"photographische Apparate, Uhren. Altenburger Land-Kraftwerke Akt.-Ges.",740,37617,37618,37739
827,-Lech-Elektrizitätswerke Akt.-Ges.,741,37739,37739,37808
828,"Günzburg, Illertissen, Kaufbeuren, Krumbach, Kempten,Landsberg,Markt-Oberdorf, Memmingen,",742,37808,37808,37994
829,"Bayerische Elektrieitäts-Lieferungs-Ges,, Akt.-Ges.",745,37994,37994,38187
830,"Kraftwerk Altwürttemberg A.-G.,",748,38187,38187,38284
831,Akt.-Ges. für Elektrizitäts-Ausführungen,749,38284,38284,38312
832,Aktiengesellschaft für Energiewirtschaft,750,38312,38312,38360
833,Ariadne Draht- u. Kabelwerke Akt.-Ges.,750,38360,38360,38394
834,Atena Gesellschaft für ärztlich-technische neue Apparate,751,38394,38394,38412
835,"Bergmann-Elektrieitäts-Werke, Aktiengesellschaft",751,38412,38412,38593
836,Deutsch-Ueberseeische Elektrieitäts-Ges. in Liqu. in Berlin,754,38593,38593,38627
837,Deutsche Kabelwerke Akt.-Ges.,754,38627,38627,38811
838,Dominitwerke Aktiengesellschaft,757,38811,38811,38859
839,Elektrizitäts-Aktiengesellschaft Hydrawerk,758,38859,38859,38891
840,Elektrieitäts-Lieferungs-Gesellschaft,758,38891,38891,39063
841,"Eltax-Elektro-Akt.-Ges. in Liqu., Berlin",760,39063,39063,39101
842,Fernseh Aktiengesellschaft,761,39101,39101,39125
843,Gesellschaft für elektrische Unternehmungen — Ludw. Loewe & Co. Aktiengesellschaft,761,39125,39126,39452
844,Dr. Erich F. Huth A.-6. für Funkentelegraphie,766,39452,39452,39470
845,Ideal Werke Akt.-Ges. für drahtlose Telephonie,766,39470,39470,39504
846,Kodak Aktiengesellschaft,767,39504,39504,39555
847,Arnold Laboschinski Aktiengesellschaft,768,39555,39555,39577
848,C. Lorenz Aktiengesellschaft,768,39577,39577,39712
849,Märkisches Elektrieitätswerk Aktiengesellschaft,770,39712,39712,39883
850,Dr. Paul Meyer Akt.-Ges.,772,39883,39883,39962
851,"Nikolo Akt.-Ges. für elektrotechnische Bedarfsartikel,",773,39962,39962,39965
852,Preussische Elektrizitäts-Akt.-Ges.,773,39965,39965,40239
853,Ralo-Aktiengesellschaft für elektrische Erzeugnisse in Liqn.,777,40239,40239,40245
854,"Ferdinand Schuchhardt, Berliner Fernsprech- u. Telegraphenwerk Akt.-Ges.",777,40245,40246,40289
855,Dr. Georg Seibt Aktiengesellschaft,778,40289,40289,40327
856,"Signalapparatefabrik Julius Kräcker, Aktiengesellschaft",779,40327,40327,40363
857,Standard Elektrizitäts-Gesellschaft Aktiengesellschaft,779,40363,40363,40465
858,"Telehor-Aktiengesellschaft,",781,40465,40465,40483
859,Telephonfabrik Berliner Aktiengesellschaft,781,40483,40483,40593
860,Transradio Akt.-Ges. für drahtlosen Überseeverkehr in Liqu.,782,40593,40593,40653
861,Vereinigte Isolatorenwerke Akt.-Ges.,783,40653,40653,40706
862,C. J. Vogel Draht- und Kabelwerke Akt.-Ges.,784,40706,40706,40858
863,Weissmainkraftwerk Röhrenhof Akt.-Ges.,786,40858,40858,40891
864,Elektrieitätswerk Brandenburg (Havel) Akt.-Ges.,787,40891,40891,40948
865,Hanseatische Notruf-Akt.-Ges.,788,40948,40948,40973
866,Verkaufszentrale für Orthodontie Akt.-Ges.,788,40973,40973,40992
867,W. Ludolph Akt.-Ges.,788,40992,40992,41025
868,"Elektrizitätswerk Schlesien, Akt.-Ges.",789,41025,41025,41223
869,Ostdeutsche Elektrizitäts-Akt.-Ges. in Liquid.,792,41223,41223,41245
870,Schlesische Elektrieitäts- und Gas-Act.-Ges.,792,41245,41245,41454
871,Überlandwerk Coburg Akt.-Ges.,795,41454,41454,41506
872,Elektrizitäts-Akt.-Ges. Cosel,796,41506,41506,41543
873,"Eleetrieitätswerk Crottorf, Akt.-Ges.",796,41543,41543,41608
874,Lippische Elektrieitäts-Aktiengesellschaft,797,41608,41608,41630
875,"Concordia Elektrizitäts-Akt.-Ges., Dortmund,",798,41630,41630,41666
876,"Elektra, Aktiengesellschaft",798,41666,41666,41817
877,"Energie-Versorgung Gross-Dresden, Akt.-Ges.",800,41817,41817,41856
878,Koch & Sterzel Akt.-Ges.,801,41856,41856,41905
879,Liehtsignalbau-Aktiengesellschaft,801,41905,41905,41931
880,Rheinische Telefon-Gesellschaft Aktiengesellschaft,802,41931,41931,41959
881,Tigges & Co. Aktiengesellschaft,802,41959,41959,41985
882,Ritter Aktiengesellschaft,803,41985,41985,42017
883,Rheingau-Elektrieitätswerke Akt.-Ges.,803,42017,42017,42071
884,"Grosskraftwerk Erfurt, Akt.-Ges.",804,42071,42071,42109
885,"Reiniger, Gebbert & Schall Akt.-Ges.",804,42109,42109,42218
886,Neckarwerke Aktiengesellschaft,806,42218,42218,42435
887,Württembergische Gesellschaft für Elektrizitätswerke,809,42435,42435,42470
888,Emag Elektrizitäts-Aktien-Gesellschaft‘,810,42470,42470,42551
889,"Hartmann & Braun, Aktiengesellschaft",811,42551,42551,42642
890,Main-Kraftwerke Akt.-Ges.,812,42642,42642,42867
891,Philektra Aktiengesellschaft für Elektrotechnik,815,42867,42867,42890
892,"Plaubel, Aktiengesellschaft für Feinmechanik und Optik",816,42890,42890,42909
893,Südwestdeutscher Rundfunk Aktiengesellschaft,816,42909,42909,42950
894,"Voltohm, Seil- u. Kabelwerke, A.-G.",816,42950,42950,43026
895,Elektrische Apparatebau Akt.-Ges.,818,43026,43026,43056
896,Schluchseewerk Aktiengesellschaft,818,43056,43056,43161
897,"Thowe-Kamera-Werk, Aktien-Gesellschaft",819,43161,43161,43182
898,Elektrizitätsgesellschaft Fulda Aktien-Gesellschaft,820,43182,43182,43215
899,Aktiengesellschaft für wirtschaftliche Unternehmungen des Ennepe-Ruhr-Kreises,820,43215,43216,43255
900,Mittelschwäbische Überlandzentrale Akt.-Ges.,821,43255,43255,43357
901,Uhrenfabrik Aktiengesellschaft,822,43357,43357,43392
902,"Physikalische Werkstätten, Aktiengesellschaft",823,43392,43392,43459
903,Kraftwerke Haag Akt.-Ges.,824,43459,43459,43502
904,Kommunales Elektrizitäts-Werk Mark A.-G.,824,43502,43502,43655
905,"Kabelwerk Nassau, Akt.-Ges.",827,43655,43655,43696
906,Hanseatische Notruf-Akt.-Ges.,827,43696,43696,43731
907,H. Maihak Aktiengesellschaft,828,43731,43731,43767
908,Nordische Rundfunk Akt.-Ges.,828,43767,43767,43798
909,Deutsche Elektromobil- und Motorenwerke Akt.-Ges.,829,43798,43798,43804
910,"Elbtalwerk, Elektrizitäts-Akt.-Ges.",829,43804,43804,43858
911,"R. Jung, Fabrik für Präzisionsapparate, Akt.-Ges.",830,43858,43858,43898
912,"Grosskraftwerk Württemberg, Akt.-Ges.",830,43898,43898,43977
913,Niederschlesische Elektrizitäts-Aktiengesellschaft,831,43977,43977,44023
914,"Elektrizitätswerk Homburg v. d. H, Akt.-Ges.",832,44023,44023,44079
915,Elektrizitätswerk Illingen Akt.-Ges.,833,44079,44079,44100
916,Jenaer Elektrieitätswerke Act.-Ges.,833,44100,44100,44196
917,Felten & Guilleaume Cariswerk Act.-Ges.,835,44196,44196,44452
918,Ostmarken-Rundfunk Akt.-Ges.,838,44452,44452,44492
919,Östpreussenwerk Akt.-Ges.,839,44492,44492,44661
920,Exnerwerk Aktiengesellschaft,841,44661,44661,44690
921,"Überlandwerk Krumbach, Akt.-Ges.",841,44690,44690,44723
922,„Blektrowarte“ Akt.-Ges. Elektrotechnische Treuhand,842,44723,44723,44742
923,"Körting & Mathiesen, Akt.-Ges.",842,44742,44742,44783
924,"Langbein - Pfanhauser-Werke Akt.-Ges,.,",843,44783,44783,44913
925,Mitteldeutsche Rundfunk-Akt.-Ges.,845,44913,44913,44962
926,Uhren-Rohwerke-Fabrik Glashütte Akt.-Ges.,845,44962,44962,44990
927,Eleectrieitäts-Werke Liegnitz,846,44990,44990,45128
928,"Lahnkraftwerke Aktien-Gesellschaft,",848,45128,45128,45174
929,"Pfalzwerke Aktiengesellschaft in Ludwigshafen a. Rh.,",848,45174,45174,45213
930,Erzeugte ' Bezogene | Verkaufe | Erzeugte | Bezogene Verkaufte,849,45213,45213,45304
931,Elektrizitätswerk Westerwald Akt.-Ges.,850,45304,45304,45354
932,"Rhön Elektrieitäts-Lieferungs-Gesellschaft, Akt.-Ges.",851,45354,45354,45379
933,Aktiengesellschaft für elektrotechnische Unternehmungen,851,45379,45379,45437
934,Aktiengesellschaft für Licht- u. Kraftversorgung,852,45437,45437,45551
935,Bayerische Elektrieitäts-Werke.,853,45551,45551,45657
936,Bayerische Kraftwerke Akt.-Ges. in München.,855,45657,45657,45723
937,Bayernwerk Aktiengesellschaft,856,45723,45723,45946
938,"Isarwerke Aktiengesellschaft,",859,45946,45946,45982
939,Kraftwerk Wagingersee Akt.-Ges.,859,45982,45982,46024
940,"Friedrich Merk, Telefonbau-Akt.-Ges.",860,46024,46024,46066
941,Mittlere Isar Akt.-Ges.,861,46066,46066,46184
942,"Östbayerische Stromversorgung, Akt.-Ges.",862,46184,46184,46359
943,Rhein-Main-Donau Akt.-Ges.,864,46359,46359,46696
944,Walchenseewerk Aktiengesellschaft,869,46696,46696,46790
945,"Überlandwerk Oberschlesien, Akt.-Ges.",870,46790,46790,46843
946,H. Winterhalder Akt.-Ges. Uhrenfabrik in Liqu.,871,46843,46843,46860
947,Kraftversorgung Rhein -Wied Akt.-Ges.,871,46860,46860,46889
948,"Norddeutsche Seekabelwerke, A.-G.",872,46889,46889,46925
949,"Bayerische Reisszeugfabrik, Akt.-Ges.",872,46925,46925,46946
950,Elektrizitäts-Aktiengesellschaft vormals Schuckert & Co.,872,46946,46946,47136
951,Fränkisches Ueberlandwerk Akt.-Ges.,875,47136,47136,47233
952,Grosskraftwerk Franken Akt.-Ges.,876,47233,47233,47391
953,Kabel- u. Metallwerke Neumeyer Akt.-Ges.,878,47391,47391,47448
954,Elektrische Ueberland-Centrale Oberhausen Akt.-Ges.,879,47448,47448,47486
955,"Steigerwald Überlandwerk, Gebrüder Zwanziger, Akt.-Ges.",880,47486,47486,47513
956,Stromversorgungs-Aktiengesellschaft Oldenburg-Östfriesland in Oldenburg i. O.,880,47513,47514,47557
957,Paderborner Elektrizitätswerk u. Strassenbahn Akt.-Ges.,881,47557,47557,47645
958,Sächsische Elektrizitätswerk- und Strassenbahn-Akt.-Ges.,882,47645,47645,47726
959,Emil Busch Akt.-Ges. Optische Industrie,883,47726,47726,47834
960,Lauenburgische Landeskraftwerke Akt.-Ges.,885,47834,47834,47873
961,Oberpfalzwerke A.-G. für Elektrizitätsversorgun,885,47873,47873,48032
962,Kraftübertragungswerke Rheinfelden.,887,48032,48032,48264
963,Schorch-Werke Akt.-Ges.,891,48264,48264,48330
964,"Elektrizitätswerk Riesa, Aktiengesellschaft",892,48330,48330,48363
965,Elektrieitätswerke- Betriebs- Aktien- Gesellschaft,892,48363,48363,48434
966,Bayerisches Kabelwerk Riffelmacher & Engelhardt A.-G.,893,48434,48434,48467
967,* Heimelektra Aktiengesellschaft,893,48467,48467,48482
968,Kommunale Elektricitäts-Lieferungs-Ges. Akt.-Ges.,894,48482,48482,48605
969,Sächsische Elektrieitäts-Lieferungs-Gesellschaft A.-G.,895,48605,48605,48719
970,Überlandzentrale Pommern Akt.- Ges.,897,48719,48719,48886
971,"Gesellschaft für elektrische Anlagen, Aktiengesellschaft",899,48886,48886,48919
972,Neckar- Aktiengesellschaft,900,48919,48919,49250
973,R. Stahl Akt.-Ges.,904,49250,49250,49270
974,Württembergische Elektrizitäts-Akt.-Ges.,904,49270,49270,49391
975,"Stromversorgungs - Aktiengesellschaft, \Veissenfels - Zeitz",906,49391,49391,49436
976,Elektrizitätswerk & Strassenbahn Tilsit Akt.-Ges.,907,49436,49436,49472
977,Himmelwerk Akt.-Ges.,907,49472,49472,49649
978,Kabelwerk Vacha Aktiengesellschaft,910,49649,49649,49686
979,Aktiengesellschaft Thüringische Werke,910,49686,49686,49722
980,Thüringische Landeselektrizitätsversorgungs-Akt.-Ges. „Thüringenwerk“,911,49722,49723,49808
981,"Elektrizitätswerk Weissenhorn Akt.-Ges.,",912,49808,49808,49834
982,Willstätter Elektrizitätswerk Aktiengesellschaft,913,49834,49834,49864
983,Elektrizitätswerk Wolfach Akt.-Ges.,913,49864,49864,49886
984,Kreis-Elektrizitätsversorgung Unterfranken Akt.-Ges.,913,49886,49886,50045
985,"Industrie der Steine und Erden, Baumaterial, Töpferwaren, Schiefer- gewinnumng, Schmirgelwerke,",916,50045,50046,50048
986,"Tonwerk Acherting Akt.-Ges. in Liqu., Acherting.",916,50048,50048,50053
987,"Louis Nicolai, Aktiengesellschaft",916,50053,50053,50079
988,Steingutfabrik Amberg Akt.-Ges.,916,50079,50079,50111
989,"Annaburger Steingutfabrik, A.-G.",917,50111,50111,50182
990,Arloffer Thonwerke A.-G.,918,50182,50182,50209
991,Aktienziegelei Bayreuth,918,50209,50209,50235
992,"„Adler“, Deutsche Portland-Cementfabrik, Actiengesellschaft",918,50235,50235,50384
993,Deutsche Asbestzement-Aktiengesellschaft,921,50384,50384,50452
994,Deutsche Frewenziegel Aktiengesellschaft,922,50452,50452,50477
995,Duroplattenwerk Akt.-Ges.,922,50477,50477,50504
996,Havelberger Ton-Industrie Akt.-Ges.,922,50504,50504,50523
997,Keramische Industrie-Bedarfs-Akt.-Ges.,923,50523,50523,50555
998,Max Philipp Nachf. Aktiengesellschaft,923,50555,50555,50579
999,Portland-Cementfabrik Blaubeuren Gebrüder Spohn A.-G.,923,50579,50579,50627
1000,"Wessels Wandplatten-Fabrik, Akt.-Ges.",924,50627,50627,50675
1001,Dampfziegelei Habenhausen Akt.-Ges.,925,50675,50675,50699
1002,"Deutsche Cement-Industrie, A.-G.",925,50699,50699,50731
1003,Steingutwerke Aktiengesellschaft,926,50731,50731,50770
1004,"Villeroy & Boch, Keramische Werke A.-G.",926,50770,50770,50806
1005,Portland-Cementwerk Burglengenfeld A.-G.,927,50806,50806,50842
1006,Grünsteinwerke Rentzschmühle Akt.-Ges.,927,50842,50842,50873
1007,Porzellanfabriken Creidlitz Akt.-Ges.,928,50873,50873,50903
1008,Odenwälder Hartstein-Industrie A.-G.,928,50903,50903,51024
1009,Baustoff-Werke Akt.-Ges. Delmenhorst,930,51024,51024,51042
1010,Portland-Cementwerk Diedesheim-Neckarelz A.-G.,930,51042,51042,51081
1011,Westdeutsche Marmor- und Granitwerke Akt.-Ges.,931,51081,51081,51116
1012,Akt.-Ges. für Glasindustrie vorm. Friedr. Siemens,931,51116,51116,51255
1013,C. Frommherz Müller Nachflg. Akt.-Ges.,933,51255,51255,51280
1014,Actien-Gesellschaft der Gerresheimer Glashüttenwerke,934,51280,51280,51430
1015,Aktiengesellschaft Glasfabrik Capellen in Liqu.,936,51430,51430,51453
1016,Rheinische Zement-Industrie Akt.-Ges.,936,51453,51453,51475
1017,Eibenstocker Schmirgelwerke Akt.-Ges.,936,51475,51475,51499
1018,Eisenacher Ziegelei-Actien-Gesellschaft,937,51499,51499,51526
1019,Aktiengesellschaft Eiserfelder Steinwerke,937,51526,51526,51592
1020,"Lozalit Aktiengesellschaft, Fabrik keramisch -technischer Artikel,",938,51592,51593,51617
1021,Steingutfabrik Witteburg A.-G.,939,51617,51617,51636
1022,Aktiengesellschaft für Tonerde. und chemische Industrie,939,51636,51636,51664
1023,* Deutsche Opakglas-Werke Aktiengesellschaft,939,51664,51664,51684
1024,Jacob Büchenbacher & Söhne Akt.-Ges.,940,51684,51684,51712
1025,Deutsche Tafelglas Aktiengesellschaft (Detag),940,51712,51712,51812
1026,Fürther Spiegelglas-Akt.-Ges. vorm. Leopold Büchenbacher,942,51812,51812,51830
1027,Porzellanfabrik Günthersfeld A.-G.,942,51830,51830,51854
1028,"Deutsche Libbey-Owens-Gesellschaft für maschinelle Glasherstellung, Akt.-Ges. (Delog)",942,51854,51855,51907
1029,Gelsenkirchener Zementwarenfabrik Ostermann & Comp.,943,51907,51907,51930
1030,"Geseker Kalk- und Cementwerke Monopol, Akt.-Ges.",943,51930,51930,51968
1031,"Wilhelm Gail’sche Tonwerke, Akt.-Ges.",944,51968,51968,51992
1032,"Oberschlesische Chamotte-Fabrik,",944,51992,51992,52022
1033,Sächsiseh-Thüringische Portland-Cement-Fabrik,945,52022,52022,52141
1034,Brandenburgische Steinbruch-Aktiengesellschaft,946,52141,52141,52171
1035,"Akt.-Ges. Wick-Werke, vereinigte Fabriken Merkelbach & Wick, Merkelbach, Stadelmann & Co.",947,52171,52172,52202
1036,Grohner Wandplatten-Fabrik Akt.-Ges.,947,52202,52202,52229
1037,Vereinigte Grossalmeroder Thonwerke,948,52229,52229,52277
1038,Pfälzische Chamotte- und Thonwerke,948,52277,52277,52353
1039,Lehrer—von Siemens Akt.-Ges. in Halle i. Westf.,950,52353,52353,52372
